"idx","text","magnitude","score"
11070,"わー!はじめまして!こちらこそありがとうございます!。どうぞよろしくお願いいたします",1.7,0.4
11071,"理解不能って訳じゃ無いけど、異常的な性興奮の人。。でも、アカウント覗いたら流石に退いたわ。フィギュアに、はんだゴテで溶かしたり傷付けたり、ゴテを性器に見たてて興奮とか、性犯罪に繋がりそうやわ",1.1,0.0
11072,"久しぶり4人分。もうバタバタで中身確認せず持たせちゃったんですアイスさんもやらかす人",0.9,0.0
11073,"弄られキャラでしたからね。皆さんに愛されてましたね(^o^;)。残念だぁ",1.3,0.0
11074,"ラジオ体操。なんでないん?。こども会のホームページで確認したのに!",1.6,0.1
11075,"良かった良かった。無理しないでね(。́・ω・`)",1.3,0.1
11076,"おはよう〜(。^∀^)。今日は朝から天気がいいね〜。でも仕事だから何処にも行けない。仕事頑張ります",3.0,0.2
11077,"ラブコール",0.2,0.2
11078,"残念...はずれです。8/28(火)まで一投稿に付き一回チャレンジできるよ。マックフルーリー。白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",2.5,-0.1
11079,"詰まらない!!!!!!!。宿題をしません。",1.4,-0.7
11080,"おはようございますはい。もうイライラで。電子チケット、当日にならないと発券できないですからね。",1.4,-0.3
11081,"宇都宮で思いっきりバモってきてください。。RT。。ガンバにチンチンにやられて、傷心で宇都宮に出発",0.5,-0.1
11082,"i。know。you're。怪。!。Not。乖。right?!",1.0,0.0
11083,"(。́>∀<`)ゝテヘッ!。もうビックリだよ～(笑)。うん!良いお天気だね。やる気が出る～。ファイトねっ୧(๑•̀⌄•́๑)૭✧",2.7,0.3
11084,"何でタバコやめないのよ。",0.2,-0.2
11085,"後日、YSLのベビーダッフルが欲しくて海港城に行っても、日本の税込みとあまり変わらないんです...。街なかには元あった価格表示を手描で書き直したり、値上がり価格を上からシールで貼ってあるものがたくさん...。円安の悪影響も大きいですが、それよりも...ですね",1.0,-0.1
11086,"全然集まらなさすぎてゲロりそ.。14時～の追加エリア解放に希望を託しまっしょい。°˖✧◝(0▿0)◜✧˖°",1.8,0.0
11087,"ヨーデルヨーデルヨーデルヨーデルようかいでるけんでられんけん(×2)ローイレローイレなかまにローイレともだちだいじ!!ようかーいようかーいようかーいウォッチっち",0.3,0.1
11088,"明日は雨彼が仕事で京都へ行くので、一緒について行くのに時間つぶしはデパートか何かでするか",0.8,0.8
11089,"キモ............",0.8,-0.8
11090,"/。。すいりんさんはきっついわ。",0.1,0.0
11091,"朝起きたら網戸外れてた。こわっ。",0.8,-0.3
11092,"リッイートありがとうございます。フォローしました。よろしくお願いします!w",1.5,0.3
11093,"いつかひっかけてやる笑笑",0.7,0.7
11094,"なれはだれになるんだよ笑",0.4,0.4
11095,"ヾ(✿❛◡❛ฺฺ)ノぉはよぉ～。みかちゃん、もしかして19日?。私、20日!。12月は忙しいけど、頑張ろうね〜",2.1,0.4
11096,"もう迷子っすわ電車のない淡路に帰らせてほしい僕がこっち来たら引き込もろうとするのやめてクレメンス",0.1,0.1
11097,"てか、何で浅野は正露丸について。。語ってるんや??。(。。雑談。",1.0,0.2
11098,"もうあと何ヵ月?もっと一緒に居たいですな",1.1,-0.1
11099,"ももクロマンチョコも明日か〜!沖縄は西日本だろうな...",0.4,0.0
11100,"やびゃい。YUSUKEさんファボとリツイートくれた。",0.5,-0.1
11101,"こちらこそです!。なんてお呼びしたらいいですか?",0.4,0.1
11102,"ランドセルと帽子で。こんなに爆笑するとは。最高や笑",1.6,0.5
11103,"さん、。F(X)のCD前から欲しかったのに買ってなかったので、買ってすぐ車で大音量で聞いてましたクリスタル、ソルリちゃんに会いたいです",0.7,0.3
11104,"残念...はずれです。8/28(火)まで一投稿に付き一回チャレンジできるよ。マックフルーリー。白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",2.5,-0.1
11105,"おはようございます(^ω^)。台風の被害やばかったですかね(^ω^)無事ですか?。わいのお部屋は台風の影響関係なく大荒れの模様です。片付けしていたら懐かしいシャツを発見しました。今日も一日頑張りましょう(^ω^)行ってらっしゃい!",2.1,0.3
11106,"今冬は割と安く手に入ったので、実は3回目です。今回は冷凍でしたが、一番大きなタラバでした!",1.2,0.2
11107,"悠真果バイト辞めるとか。ほんまないわ(*。́・ω・)笑。女の子1人なったやんか〜。でも頑張ります(^_^)!!",2.8,0.0
11108,"桃奈ちゃん、大変や。気をつけてね(/_;)/~~",0.2,0.1
11109,"今起きた",0.0,0.0
11110,"充電38%しかない",0.1,0.1
11111,"こんな国がいくらオリンピック招致したって欧米の人達は汚染された空気を吸い、汚染された食物を食べにわざわざ来るのだろうか。。実情を知ったら反対する多くの人たちがいてもおかしくない。。オリンピック開催は絶対反対だ",2.2,-0.7
11112,"ヨンジュウナナ弾けるようになりたい!どうやったらギター上手くなるの...わかりやすいコード譜も無いし...",1.0,0.3
11113,"まいおはよ!!!まいおはよ!!!まいおはよ!!!。ずるい連れてって",0.3,0.0
11114,"マイペンライって訳には行かないね",0.3,-0.3
11115,"えーっどうやって〜。RT。。。無事に申し込みできて良かったです届くのが待ち遠しいですね。その前に3GSを最新版にしとくのをオススメします",1.9,0.4
11116,"わああああああ(*。́꒳`*)。田舎だからめざましテレビ映らない。よかったね⌣̈⃝。♡。⌣̈⃝。♡",2.3,0.0
11117,"他のこと考えよう思って外でサッカーしてたら車当ててもた。やりすごそうかな",1.4,0.7
11118,"怒らなないもん",0.4,-0.4
11119,"おお!おかえり♪。こっちもめちゃ晴れてるのに、降水確率50%とか。絶対に降るな...。引きこもろうww",1.2,0.0
11120,"いろんな顔だっ!。www",0.7,0.3
11121,"こ...このポーズは..もしや...。やっぱりか...。笑。",0.7,0.1
11122,"タバコまじ無理すぎてこの先やっていけるか不安になってきた",0.8,-0.8
11123,"残念...はずれです。8/28(火)まで一投稿に付き一回チャレンジできるよ。マックフルーリー。白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",2.5,-0.1
11124,"今日は久しぶりに家でひーまー。つまんなーいぷーっ。な感じでおはようございます",0.7,0.2
11125,"まーこさん、おはござまきはるです旅行おつかれさまでした。炭水化物食べないのは大変ですね困ったときの麺類頼みができない...",1.0,0.0
11126,"公式行ってん!「イベント」欄の「後日詳細アップします」ってとこに「抽選です」って足されてた",0.9,-0.1
11127,"お疲れ様でした六角です(笑)究極すばらしい《生き様》超あざすこんな50歳が大好き真夜中のカレ〜&18禁カレ〜感想待ってまあす",0.9,0.9
11128,"いえいえ、不束者な出来損ない娘ですよ。何か別のプレゼント考えなきゃです(T。^。T)",1.1,0.1
11129,"逮捕されてそう笑",0.0,0.0
11130,"性の喜びを知りやがって、。許さんぞ性の喜びを知りやがって自分たちばっかり、俺にもさせろよグギィィィ人の自由を剥奪しやがって。。恋愛の自由を剥奪しやがって。。許。さ。ん。ぞ",3.0,0.1
11131,"まだ自動車税66kも払ってない",0.2,-0.2
11132,"もんぱち、TSUTAYAでもゲオでも置いてねぇってよ",0.4,-0.4
11133,"そりゃこわいよ綾瀬はるか可愛すぎ",0.6,0.6
11134,"おはようございます先日の出雲公演お疲れ様でした!とっても楽しかったです(*'▽'*)。もしかしたら九条さん衣装の右足裾ら辺に指が引っ掛かってしまったかもしれないですすみませんでしたm(_。_)m。今日のライブも楽しみにしてます",2.3,0.2
11135,"皆々様お早うございます♪(。́θ`)ノスーパー朝一またもや自分に負けました。現在浜松曇り空ですが、笑顔で一日乗り切り!張り切り!ハサミ虫的な感じでスマイリー♪(。́θ`)ノ。。",3.0,0.2
11136,"まりちゃんアカウント変更したのでフォロバお願い〜",0.2,0.2
11137,"何か体調悪いみたい...。。吐いちゃった。晩ご飯で変なの食べたかな?",1.2,-0.3
11138,"やばい今知った。MARSって読み方マースだったんだね。ずっとマーズって言ってたよ、恥ずかしい",1.3,0.1
11139,"顔色悪かったね!笑。お大事にね〜(>_<)",1.2,-0.1
11140,"考えた末一番上選びましたあってるかな",0.4,0.4
11141,"typeRはセンシング元々付いてないから保険割引が全く適用されないからとても高い",0.3,-0.3
11142,"是非ぜひ拝見したいな",0.9,0.9
11143,"これから、初めての、内視鏡検査ドキドキ",0.9,0.9
11144,"まろんが一言書いたら凄い沢山のコメントw。読んで貰えるだろうかって気になるけど一言、。前から気になってるけどまろんって意外と虚弱体質かも",1.6,0.5
11145,"ねむい筋肉痛がひどいねむい筋肉痛がひどいねむい筋肉痛がひどいねむい筋肉痛がひどい",0.7,-0.7
11146,"残念...はずれです。8/28(火)まで一投稿に付き一回チャレンジできるよ。マックフルーリー。白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",2.5,-0.1
11147,"おはようございます!凄い雨だ",1.0,0.5
11148,"そろそろ気合い入れますか!",0.8,0.8
11149,"な、ないか、、?(笑)ありがとう〜っフォルダ見返したらさ、意外とさ、完璧ボーイズあってさ、テンション上がってる⤴︎⤴︎⤴︎。",1.2,0.3
11150,"なんで雨なんだよ〜",0.1,-0.1
11151,"こんばんは。まさしく「断捨離」が喧嘩の内容で〜す捨てられない妻に何を言っても聞いてくれませ〜んスッキリしたいのに〜スッキリしたいよ〜",0.2,0.0
11152,"行って来ます〜。土日で行けて最高だよ",1.2,0.6
11153,"なんか謎解きはディナーの後で、からすごいB級なかほりが・・・",0.8,0.8
11154,"ロング5連勤おつかれ自分。明日からの二連休秒で。終わるんだろうなぁ～",0.6,0.2
11155,"ほんまそれー",0.0,0.0
11156,"学校めんどい~。初日からテストとかなんだそれ。。行きたくないよ~",1.5,-0.4
