"idx","sentence","magnitude","score"
11123,"残念...",0.6,-0.6
11123,"はずれです。",0.9,-0.9
11123,"8/28(火)まで一投稿に付き一回チャレンジできるよ。",0.4,0.4
11123,"マックフルーリー。",0.0,0.0
11123,"白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",0.4,0.4
11124,"今日は久しぶりに家でひーまー。",0.4,0.4
11124,"つまんなーいぷーっ。",0.1,0.1
11124,"な感じでおはようございます",0.1,0.1
11125,"まーこさん、おはござまきはるです旅行おつかれさまでした。",0.4,0.4
11125,"炭水化物食べないのは大変ですね困ったときの麺類頼みができない...",0.6,-0.6
11126,"公式行ってん!「",0.6,-0.6
11126,"イベント」欄の「後日詳細アップします」ってとこに「抽選です」って足されてた",0.3,0.3
11127,"お疲れ様でした六角です(笑)究極すばらしい《生き様》超あざすこんな50歳が大好き真夜中のカレ〜&18禁カレ〜感想待ってまあす",0.9,0.9
11128,"いえいえ、不束者な出来損ない娘ですよ。",0.5,0.5
11128,"何か別のプレゼント考えなきゃです(T。",0.3,-0.3
11128,"^。",0.1,0.1
11128,"T)",0.1,0.1
11129,"逮捕されてそう笑",0.0,0.0
11130,"性の喜びを知りやがって、。",0.8,0.8
11130,"許さんぞ性の喜びを知りやがって自分たちばっかり、俺にもさせろよグギィィィ人の自由を剥奪しやがって。。",0.8,-0.8
11130,"恋愛の自由を剥奪しやがって。。",0.8,0.8
11130,"許。",0.2,0.2
11130,"さ。",0.0,0.0
11130,"ん。",0.0,0.0
11130,"ぞ",0.1,0.1
11131,"まだ自動車税66kも払ってない",0.2,-0.2
11132,"もんぱち、TSUTAYAでもゲオでも置いてねぇってよ",0.4,-0.4
11133,"そりゃこわいよ綾瀬はるか可愛すぎ",0.6,0.6
11134,"おはようございます先日の出雲公演お疲れ様でした!",0.0,0.0
11134,"とっても楽しかったです(*'▽'*)。",0.9,0.9
11134,"もしかしたら九条さん衣装の右足裾ら辺に指が引っ掛かってしまったかもしれないですすみませんでしたm(_。",0.4,-0.4
11134,"_)m。",0.0,0.0
11134,"今日のライブも楽しみにしてます",0.8,0.8
11135,"皆々様お早うございます♪(。́θ",0.9,0.9
11135,"`)ノスーパー朝一またもや自分に負けました。",0.7,-0.7
11135,"現在浜松曇り空ですが、笑顔で一日乗り切り!",0.4,0.4
11135,"張り切り!",0.1,0.1
11135,"ハサミ虫的な感じでスマイリー♪(。́θ",0.7,0.7
11135,"`)ノ。。",0.0,0.0
11136,"まりちゃんアカウント変更したのでフォロバお願い〜",0.2,0.2
11137,"何か体調悪いみたい...。。",0.7,-0.7
11137,"吐いちゃった。",0.1,0.1
11137,"晩ご飯で変なの食べたかな?",0.3,-0.3
11138,"やばい今知った。",0.8,0.8
11138,"MARSって読み方マースだったんだね。",0.1,0.1
11138,"ずっとマーズって言ってたよ、恥ずかしい",0.4,-0.4
11139,"顔色悪かったね!",0.7,-0.7
11139,"笑。",0.1,0.1
11139,"お大事にね〜(>_<)",0.2,0.2
11140,"考えた末一番上選びましたあってるかな",0.4,0.4
11141,"typeRはセンシング元々付いてないから保険割引が全く適用されないからとても高い",0.3,-0.3
11142,"是非ぜひ拝見したいな",0.9,0.9
11143,"これから、初めての、内視鏡検査ドキドキ",0.9,0.9
11144,"まろんが一言書いたら凄い沢山のコメントw。",0.4,0.4
11144,"読んで貰えるだろうかって気になるけど一言、。",0.4,0.4
11144,"前から気になってるけどまろんって意外と虚弱体質かも",0.7,0.7
11145,"ねむい筋肉痛がひどいねむい筋肉痛がひどいねむい筋肉痛がひどいねむい筋肉痛がひどい",0.7,-0.7
11146,"残念...",0.6,-0.6
11146,"はずれです。",0.9,-0.9
11146,"8/28(火)まで一投稿に付き一回チャレンジできるよ。",0.4,0.4
11146,"マックフルーリー。",0.0,0.0
11146,"白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",0.4,0.4
11147,"おはようございます!",0.1,0.1
11147,"凄い雨だ",0.8,0.8
11148,"そろそろ気合い入れますか!",0.8,0.8
11149,"な、ないか、、?(",0.2,-0.2
11149,"笑)ありがとう〜っフォルダ見返したらさ、意外とさ、完璧ボーイズあってさ、テンション上がってる⤴︎⤴︎⤴︎。",0.9,0.9
11150,"なんで雨なんだよ〜",0.1,-0.1
11151,"こんばんは。",0.0,0.0
11151,"まさしく「断捨離」が喧嘩の内容で〜す捨てられない妻に何を言っても聞いてくれませ〜んスッキリしたいのに〜スッキリしたいよ〜",0.1,-0.1
11152,"行って来ます〜。",0.3,0.3
11152,"土日で行けて最高だよ",0.8,0.8
11153,"なんか謎解きはディナーの後で、からすごいB級なかほりが・・・",0.8,0.8
11154,"ロング5連勤おつかれ自分。",0.6,0.6
11154,"明日からの二連休秒で。",0.0,0.0
11154,"終わるんだろうなぁ～",0.0,0.0
11155,"ほんまそれー",0.0,0.0
11156,"学校めんどい~。",0.6,-0.6
11156,"初日からテストとかなんだそれ。。",0.1,0.1
11156,"行きたくないよ~",0.7,-0.7
11157,"わ。",0.1,0.1
11157,"誕生日遅くなった✯Hɑppγ。",0.5,-0.5
11157,"Birtᑋdaγ✯また会場で会おうね〜",0.6,0.6
11158,"行きたかったけど用事あって行けない。",0.6,-0.6
11158,"えりちゃんに会いたい",0.8,0.8
11159,"けど...",0.2,0.2
11159,"でそのまま夏休みって(。̄▽",0.1,-0.1
11159,"。̄)。",0.1,0.1
11159,"宿題も貰ってないから無しだなとかぬなわけないのにやられるよ。(。́ム",0.7,-0.7
11159,"`ノ。)",0.1,0.1
11159,"ノ",0.1,0.1
11160,"1人で大笑いしてびっくりさせちゃえYO",0.6,0.6
11161,"すとぷり100時間聴いてたいよ。",0.5,0.5
11161,"ギリギリまで聴く。",0.4,0.4
11161,"学校行ってきます",0.4,0.4
11162,"あーー早くお休みになってほしい。",0.3,0.3
11163,"鈴猫さんおはよう(*^ー^)ノ♪。",0.6,0.6
11163,"台風一過ですね。",0.2,0.2
11163,"今年の台風はどれだけ来るねんて位来ますね。",0.0,0.0
11163,"すずちゃんもモモちゃんも、お外の猫ちゃん達、心配で見てるのかな。",0.4,0.4
11163,"有事があると、本当に外の子達が心配になりますね。",0.3,0.3
11163,"どうか、上手く避難して居てくれます様に(祈)。",0.6,0.6
11163,"本日も宜しくね～(^人^)",0.3,0.3
11164,"いつからいけるかわかんねーよ殺す気か",0.2,-0.2
11165,"ちがう!",0.1,-0.1
11165,"これはおーこしさんに言ったんじゃなくてあやに言ったの!!!!!!!!!",0.5,-0.5
11166,"「単騎の時に着けてきな〜」ってくれた。",0.4,0.4
11166,"ほんとに可愛い。",0.9,0.9
11166,"忙しいのにありがとう",0.7,0.7
11167,"やるのがこわいですね今度やってみます!",0.5,0.5
11168,"カバー...",0.1,0.1
11169,"うーちゃんに伝わったかわからないけど、言いました。",0.3,0.3
11169,"応援してくださって本当にありがとうございます。。",0.9,0.9
11169,"薬は7日分あるので、その7日が勝負です",0.3,0.3
11170,"私も3時間寝れなかった!",0.3,0.3
11170,"w。",0.1,0.1
11170,"寝る予感しかしない",0.7,0.7
11171,"この絵文字初めて使ったわ",0.2,0.2
11172,"こちらもお様ランチだったので。...。",0.4,0.4
11172,"●●●スポーツとかクレームいれると。",0.2,0.2
11172,"逆に客を恫喝してくるとかどうか?",0.4,-0.4
11172,"してましたからね。「",0.3,0.3
11172,"てめえ～。",0.1,0.1
11172,"いますぐに会社来いよ。",0.9,0.9
11172,"この野郎」ですから。",0.5,-0.5
11172,"いまならバンジーか?",0.0,0.0
11172,"でしょうけど。...",0.5,-0.5
11173,"明日から学校かー(T。.。",0.0,0.0
11173,"T)。",0.1,0.1
11173,"夏休み短すぎ",0.4,-0.4
11174,"ソロドン手前のサシで撃ち負けちゃう",0.2,0.2
11175,"あ!",0.1,0.1
11175,"そっか!",0.1,0.1
11175,"本当嫌でなー",0.7,-0.7
11176,"あけましておめでとうございますななせちゃん(。",0.0,0.0
11176,"•̥。",0.1,0.1
11176,"ˍ。",0.2,0.2
11176,"•̥。)",0.1,0.1
11176,"待ち受けもキーボードもななせちゃんのままで変えたことないのですがら未練がましいでしょうか",0.4,-0.4
11177,"寝てもしんどいときはしんどいでも昨日いいことあったしがんばろ〜とりあえずkenkenのクッキー食べたい!",0.9,0.9
11177,"また買いに行こ♡♡さてがんばるぜー!",0.9,0.9
11178,"何か一口目で変な味したw。",0.0,0.0
11178,"ちょっとビックリしたな",0.3,0.3
11179,"はなちゃん。",0.3,0.3
11179,"おはよう。",0.1,0.1
11179,"今日は午後から晴れの予報!。",0.1,0.1
11179,"明日はぐっと気温下がるみたいね。",0.6,0.6
11179,"でもじんじんワールドでホットホットになるね(*>ω<)b。",0.6,0.6
11179,"私も今日と明日。",0.1,0.1
11179,"思いきり楽しんで来るね(๑。́ᄇ",0.7,0.7
11179,"`๑)♡(๑•̀╰╯-)و.。.:*✧",0.6,0.6
11180,"ガブリエル羨ましいですよね......。",0.1,0.1
11181,"うんうん(゚ロ゚)。",0.1,0.1
11181,"まさか雷で停電するとは",0.6,0.6
11182,"行けないけど気持ちは行きたかったwわたしもだよ(⸝⸝o̴̶̷᷄。",0.3,0.3
11182,"·̭。",0.0,0.0
11182,"o̴̶̷̥᷅⸝⸝)ねねぴいつ会えるの!",0.8,0.8
11183,"ほんま思いやりのある奴ばかりやで...",0.6,-0.6
11184,"最近ほんと仕事ヤバイ。",0.8,0.8
11184,"辞めたくて辞めたくて...。",0.9,-0.9
11184,"理不尽な事多すぎて納得出来ない事多すぎて...。",0.9,-0.9
11184,"でも大人だから深呼吸してあともう一踏ん張りしてみる。",0.6,0.6
11184,"忍!!︎。",0.9,0.9
11184,"忍!!︎(",0.8,0.8
11184,"笑)",0.0,0.0
11185,"テスト勉強、できました〜?。",0.7,0.7
11185,"TYSのニュース、見ましたよ。。",0.8,0.8
11185,"4月の県予選目指してガンバってくださいね。。",0.7,0.7
11185,"それにしても学生、アイドル、競技者の三刀流とは。",0.7,0.7
11185,"大谷翔平でも二刀流なのに...",0.4,0.4
11185,"さすが、かじごん!。",0.0,0.0
11185,"でもムリしないでね〜",0.5,-0.5
11186,"あっでも七菜を怒らせたらヤバイやら",0.0,0.0
11187,"まぢうけるよww。",0.6,0.6
11187,"保育園でも先生に麻衣は?",0.2,-0.2
11187,"とか言いよるらしい!。",0.1,0.1
11187,"いっときしたら言わんごとさせんと困る笑",0.0,0.0
11188,"これは思わず止まった笑笑。",0.4,0.4
11188,"もうそろそろいかなんね。",0.0,0.0
11188,"てか、来る絶対",0.1,0.1
11189,"“。",0.0,0.0
11189,"おはようございます(。",0.0,0.0
11189,"*`ω。́)",0.1,0.1
11189,"いってきまーす”Uキャンで、一緒に資格取りにいこ〜うψ(`∇。́)",0.5,0.5
11189,"ψわっしょい",0.2,0.2
11190,"おはよよよかんな。",0.1,0.1
11190,"アラアラ。",0.1,0.1
11190,"あわてて怪我するなょ",0.5,-0.5
11191,"ついに始業式だあああ。",0.7,0.7
11191,"開始早々から遅刻しそうwww",0.0,0.0
11192,"犬に噛まれた",0.0,0.0
11193,"ばり暑い",0.1,0.1
11194,"製品を使って休息の質向上",0.6,0.6
11195,"でっしょーーー?!",0.0,0.0
11195,"ヤダヤダ",0.2,0.2
11196,"ありがとうございます",0.0,0.0
11197,"うまみちゃんおはよー、台風に気をつけてね",0.1,0.1
11198,"タフマンは、東中野から来たのか。",0.0,0.0
11198,"住んでたことがあるから、やたらツボった",0.3,-0.3
11199,"おはまいりぃ。",0.0,0.0
11199,"後ろにかわいいキャラクターばかりでいいんじゃないですか。",0.8,0.8
11199,"では今週も気持ちを切り替えて頑張ってちょうだい。",0.5,0.5
11199,"えっ。",0.3,-0.3
11199,"これからお祓いですって。",0.4,0.4
11199,"ではいってらっしゃい((。",0.0,0.0
11200,"上のソルマク対処出来てへんし味方D.vaでカバーも限界あるのにおみくじチャージについていけへん...",0.9,-0.9
11200,"そんな怒らないで何でもヒーラーのせいにするのやめてくりヒール頑張って回してるのに一ミリも刺さってないマスターマクリーに怒って...",0.8,-0.8
11201,"え!",0.1,-0.1
11201,"どしたん",0.0,0.0
11202,"仕事行きたくない",0.8,-0.8
11203,"のぼさん。",0.1,0.1
11203,"お疲れっす〜。",0.0,0.0
11203,"気を付けて帰っちゃってくださ〜ぃ",0.2,0.2
11204,"もちろーん仕事でぇいす。",0.1,0.1
11205,"スキッパー。(。́",0.0,0.0
11205,"・_・`)。",0.0,0.0
11205,"ゆーなもショッキング。",0.1,0.1
11205,"しかも。",0.0,0.0
11205,"人が頑張ってるときに...。",0.3,0.3
11205,"悔",0.1,0.1
11206,"残念...",0.6,-0.6
11206,"はずれです。",0.9,-0.9
11206,"8/28(火)まで一投稿に付き一回チャレンジできるよ。",0.4,0.4
11206,"マックフルーリー。",0.0,0.0
11206,"白いブラックサンダーが8/29(水)より全国で販売開始絶対食べてね。",0.4,0.4
11207,"さんへ〉大分残念な感じです",0.8,-0.8
11208,"いよいよ。",0.2,0.2
11208,"活動するのかぁ。",0.0,0.0
11208,"悩む(/・_・\)悩む。",0.0,0.0
11208,"決めたのに。",0.1,0.1
11208,"なんで????????。",0.2,-0.2
11208,"あいつがこの私を引き付けるのは、何があるのよっ!!",0.0,0.0
11209,"ランちゃん辺りをキョロキョロして。",0.5,0.5
11209,"楽しいこと見つけたかな。",0.7,0.7
11209,"慣れないと雨散歩も大変だけど少しでも。",0.5,0.5
11209,"お外に行けて良かったね。",0.7,0.7
11209,"今日もいっぱい楽しんでね",0.7,0.7
11210,"今日から12月だーー。",0.0,0.0
11210,"後1ヶ月で1年が終わっちゃうー",0.6,-0.6
11211,"私も2回ですよー。。",0.1,-0.1
11211,"1回で3枚ステッカー集めたんで",0.1,-0.1
11212,"あれ?",0.0,0.0
11212,"絵文字がいつの間に増えてる!",0.8,-0.8
11212,"PCだけ?",0.1,-0.1
11213,"昨日何でハンプバックのCD買わなかったんだろ...",0.8,-0.8
11214,"通学ルートやけん毎日おるしなんがデブスや",0.3,-0.3
11215,"いろんな人に振り回され過ぎて頭おかしくなりそー。",0.4,-0.4
11215,"今月は予定入ってる日以外大人しくしてます。",0.0,0.0
11215,"はい、以上。",0.0,0.0
11216,"これから17時までバイトってまじで苦でしかない行きたくなさすぎる",0.8,-0.8
11217,"なつみが戻ってきてくれたーもう涙とまらないよー。",0.8,0.8
11217,"別れてわかったことがあったからちゃんとなおさなきゃ、なつみがまた支えてくれたから次はおれが支えてあげなきゃ。",0.5,0.5
11217,"みんな心配してくれてありがと",0.9,0.9
11218,"クソ高校生め電車の中なのに僕の前でうまそうにおにぎり食いやがってちょっとくれ",0.6,-0.6
11219,"ボキ最近怒りっぽいぷんぷん",0.4,-0.4
11220,"3人とか少なすぎるよなぁ(;д;)あんまり期待できんやん。",0.7,-0.7
11220,"当たった人におめでとう言いたいけどそれすら難しそう",0.1,0.1
11221,"규리。",0.1,0.1
11221,"씨。",0.0,0.0
11221,"おはようございます。",0.2,0.2
11221,"今日も。",0.0,0.0
11221,"1日はじまったよ～。",0.0,0.0
11221,"めっちゃ。",0.3,0.3
